,class,id,title,url,is_paid,price
0,'course','566284','Do Básico ao Avançado - O Curso Completo de Microsoft Excel','/course/curso-excel-completo/','true','R$99.99'
1,'course','620660','Desenvolvimento Android - Aprenda a criar 15 apps','/course/curso-completo-do-desenvolvedor-android/','true','R$579.99'
2,'course','712010','Curso completo de Desenvolvimento Web - Crie 6 projetos','/course/curso-completo-do-desenvolvedor-web/','true','R$204.99'
3,'course','1383810','Curso Design Gráfico COMPLETO - 7 Cursos do Zero ao Avançado','/course/curso-design-grafico-completo/','true','R$579.99'
4,'course','1465244','Curso Web Moderno com JavaScript 2019 COMPLETO + Projetos','/course/curso-web/','true','R$579.99'
5,'course','860444','O curso completo de Banco de Dados e SQL, sem mistérios!','/course/bancos-de-dados-relacionais-basico-avancado/','true'
6,'course','1349770','Curso Desenvolvedor Web Completo + 10 de projetos.','/course/curso-desenvolvedor-web-completo/','true','R$579.99'
7,'course','1332238','Marketing Digital COMPLETO','/course/marketing-digital-completo/','true','R$579.99'
8,'course','1341268','Desenvolvimento Web Completo 2019 - 20 cursos + 20 projetos','/course/web-completo/','true','R$579.99'
9,'course','1701388','Java COMPLETO 2019 Programação Orientada a Objetos +Projetos','/course/java-curso-completo/','true','R$189.99'
10,'course','742220','Fundamentos de Ethical Hacking: curso prático','/course/fundamentos-de-ethical-hacking/','true','R$234.99'
11,'course','1684832','Curso Completo de Marketing Digital - 23 Cursos em 1','/course/marketingdigital/','true','R$69.99'
12,'course','1199862','Gestão Ágil com Scrum COMPLETO + 3 Cursos BÔNUS','/course/gestao-projetos-agile-scrum-completo/','true','R$579.99'
13,'course','1121284','C# COMPLETO 2019 Programação Orientada a Objetos + Projetos','/course/programacao-orientada-a-objetos-csharp/','true','R$189.99'
14,'course','971496','Python para Android, iOS, Win, Linux e Mac - Desde o Básico'
15,'course','967528','Curso Completo de Facebook Ads & Instagram Ads','/course/como-anunciar-no-facebook/','true','R$339.99'
16,'course','1654366','Curso Completo de Instagram Marketing','/course/curso-instagram/','true','R$579.99'
17,'course','1334432','UX & Design Thinking: Experiência do Usuário nos negócios','/course/ux-design/','true','R$564.99'
18,'course','1130832','Desenvolvimento Android Completo - Aprenda a criar 18 Apps','/course/curso-de-desenvolvimento-android-oreo/','true','R$579.99'
19,'course','1995622','Power BI Completo - Do Básico ao Avançado','/course/power-bi-completo-do-basico-ao-avancado/','true','R$279.99'
20,'course','1201882','Construindo Aplicações Web Com o Novo Angular (4, 5 e 6)','/course/angular-pt/','true'
21,'course','1225734','Formação Cientista de Dados com Python e R','/course/cientista-de-dados/','true','R$39.99'
22,'course','731434','Fast MBA - Empreendedorismo, Negócios e Startups na Prática.','/course/fast-mba/','true'
23,'course','820212','Curso de Inglês - Domine O Vocabulário e Fale Melhor Agora!','/course/cursodeinglesbasico25/','true','R$579.99'
24,'course','1292876','Curso de Inglês! - O Fantástico Método para Ser Fluente','/course/ingles-a-fantastica-formula-para-ser-fluente/','true','R$579.99'
25,'course','1115290','Preparatório para Certificação Linux LPIC-1 | Atualizado V5','/course/curso-online-certificacao-linux-lpic1-comptia/','true','R$69.99'
26,'course','934680','Curso Completo do Desenvolvedor NodeJS e MongoDB','/course/curso-completo-do-desenvolvedor-nodejs/','true','R$159.99'
27,'course','1764438','Criação de Apps Android e iOS com Flutter - Crie 16 Apps','/course/curso-completo-flutter-app-android-ios/','true','R$579.99'
28,'course','1076168','Curso React + Redux: Fundamentos e 2 Apps do Absoluto ZERO!','/course/react-redux-pt/','true','R$324.99'
29,'course','1276020','Adobe Photoshop 2018 Completo - do Iniciante ao Avançado','/course/photoshop-para-iniciante-o-basico/','true','R$579.99'
30,'course','506512','O Curso Completo de Inglês – Do Básico Ao Avançado','/course/o-curso-completo-de-ingles/','true','R$489.99'
31,'course','902580','Cisco CCNA - Guia Para Iniciantes','/course/cisco-ccna-guia-para-iniciantes/','true','R$189.99'
32,'course','1316326','Python para Data Science e Machine Learning - COMPLETO','/course/python-para-data-science-e-machine-learning/','true','R$579.99'
33,'course','1030206','Certificação Scrum Master: Curso Preparatório COMPLETO','/course/formacao-total-em-scrum/','true','R$579.99'
34,'course','818104','Macros VBA para Excel Completo - Construa 7+ Ferramentas','/course/macros-vba-para-excel-completo-construa-7-ferramentas/','true','R$159.99'
35,'course','1586752','Web Design: Construa Sites com PHP, HTML, CSS e JavaScript','/course/programacao-web-para-divulgacao-cientifica/'
36,'course','870252','Java 13 COMPLETO: Do Zero ao Profissional + Projetos Reais!','/course/fundamentos-de-programacao-com-java/','true','R$579.99'
37,'course','1508940','Google Ads (Adwords) COMPLETO + Remarketing + Youtube Ads','/course/google-adwords-pro/','true','R$579.99'
38,'course','907618','Arquitetura de Redes','/course/redes-modulo-1/','true','R$39.99'
39,'course','1088442','Jogos 2D com Unity  + C# CURSO COMPLETO','/course/desenvolvimento-de-jogos-2d-para-android-com-unity-5/','true','R$399.99'
40,'course','997636','Desenvolvedor Multiplataforma Android/IOS com React e Redux','/course/desenvolvedor-multiplataforma-androidios-com-react-e-redux/','true','R$204.99'
41,'course','1364804','Python 3 COMPLETO - Do iniciante ao avançado!','/course/python-3-completo/','true','R$579.99'
42,'course','1268314','Introdução a Pintura Digital','/course/introducao-a-pintura-digital/','true','R$234.99'
43,'course','1029554','Formação em Design Gráfico com Corel Draw.','/course/formacao-design-grafico-com-corel-draw-x8/','true','R$339.99'
44,'course','1137616','Docker: Ferramenta essencial para Desenvolvedores','/course/curso-docker/','true','R$204.99'
45,'course','720994','Gestão Financeira Para Pequenas e Médias Empresas','/course/gestao-financeira/','true','R$324.99'
46,'course','1527754','O Guia Completo Para Alta Produtividade + 4 Cursos Bônus','/course/guia-completo-alta-produtividade/','true','R$579.99'
47,'course','1205024','Data Science de A a Z - Da extraçao a exibição dos Dados','/course/curso-data-science-completo/','true','R$579.99'
48,'course','1831902','Banco de Dados MySQL','/course/aprenda_mysql_em30minutos/','true','R$39.99'
49,'course','775066','Planejamento e Gestão de Projetos COMPLETO + 5 cursos BÔNUS','/course/planejamento-gestao-de-projetos-tradicional-pmi-completo/','true','R$579.99'
50,'course','1357688','Curso Completo de Linguagem C e C++ - Iniciante Ao Avançado','/course/curso-completo-de-linguagem-c-iniciante-ao-avancado/','true','R$249.99'
51,'course','1360966','Spring Boot, Hibernate, REST, Ionic
52,'course','855368','Curso de SEO Completo - Do básico ao avançado.','/course/curso-de-seo-completo-do-basico-ao-avancado/','true','R$129.99'
53,'course','1276878','C# primeiros passos: Lógica de Programação e Algoritmos','/course/logica-de-programacao-csharp/','true','R$189.99'
54,'course','1150218','Power BI Aplicado a Problemas Reais - Métricas + KPI's','/course/power-bi-aplicado/','true','R$39.99'
55,'course','1930262','Introdução à linguagem JavaScript','/course/introducao-a-linguagem-javascript/','true','R$39.99'
56,'course','1071772','Ms Project 2019 Completo: Básico + Avançado','/course/dominandoproject/','true','R$399.99'
57,'course','1927044','Curso de Programação em Python - do básico ao avançado','/course/curso-de-programacao-em-python-do-basico-ao-avancado/','true','R$579.99'
58,'course','1784860','Formação Completa no AutoCAD 2D e 3D','/course/formacao-completa-em-autocad-2d-e-3d/','true','R$579.99'
59,'course','981414','Curso completo de Lógica de Programação e Algoritmos','/course/curso-de-logica-de-programacao-e-algoritmos/','true','R$459.99'
60,'course','65315','Curso de Vendas Completo - Da prospecção ao fechamento','/course/curso-de-vendas/','true','R$564.99'
61,'course','1543454','Curso de Manutenção de Celular do Básico ao Avançado','/course/curso-de-manutencao-de-celulares-do-basico-ao-avancado/','true','R$489.99'
62,'course','2026618','Python & MySQL','/course/python-mysql/','true','R$54.99'
63,'course','865650','Curso Completo de Design de Interface','/course/design-de-interface/','true','R$384.99'
64,'course','288620','Zabbix: construindo um ambiente de monitoramento','/course/curso-zabbix/','true','R$189.99'
65,'course','219776','Microsoft Excel Completo - Mão na Massa!','/course/excel-2013-completo/','true','R$39.99'
66,'course','1116032','Machine Learning  e Data Science com Python','/course/machine-learning-e-data-science-com-python/','true','R$189.99'
67,'course','1080928','Testes Automáticos + Curso COMPLETO de Teste de Software','/course/teste-software-completo-testes-automaticos/','true','R$174.99'
68,'course','950894','CURSO DE PHOTOSHOP COMPLETO - DO BÁSICO AO AVANÇADO','/course/photoshop-do-basico-ao-avancado/','true','R$279.99'
69,'course','669012','Aprenda SQL do Zero! ','/course/aprenda-sql-do-zero/','true','R$39.99'
70,'course','1428768','Curso Edição de Vídeo COMPLETO, 4 Cursos do Zero ao Avançado','/course/curso-de-edicao-de-video-completo/','true'
71,'course','1412564','Fast MBA Lead - Liderança e Gestão de Pessoas','/course/fast-mba-lead/','true','R$579.99'
72,'course','835234','Ruby on Rails 4.x - Curso Completo','/course/rubyonrails/','true','R$579.99'
73,'course','1310208','Curso de Dashboard em Excel 2016 - Super Didático','/course/curso-de-dashboard-em-excel-2016-super-didatico/','true','R$249.99'
74,'course','1317870','Aprenda Programação em Python 3 do Zero com Facilidade','/course/aprenda-a-programar-em-python-com-facilidade-do-zero/','true','R$144.99'
75,'course','1680824','Excel Básico Avançado 5 Cursos - Formação Especialista','/course/curso-de-excel-avancado-2016-para-se-tornar-especialista/','true','R$279.99'
76,'course','1805784','React Native: Desenvolva APPs Nativas para Android e iOS','/course/curso-react-native/','true','R$249.99'
77,'course','1115934','Curso de Piano Completo para Iniciantes, por música e ouvido','/course/curso-de-piano-luciano-alves/','true'
78,'course','838942','Curso Completo de Banco de Dados Oracle SQL e PL/SQL','/course/curso-completo-de-oracle/','true','R$54.99'
79,'course','1021104','Investimentos: Aprenda a Investir seu Dinheiro + 3 Bônus','/course/aprenda-a-investir-seu-dinheiro/','true','R$414.99'
80,'course','2219146','Inglês Extremo - Curso Completo do Zero à Fluência','/course/inglesextremo/','true','R$579.99'
81,'course','1680762','Curso de fotografia profissional para iniciantes','/course/fotografia-simples-e-direta-com-vinicius-waknin/','true','R$219.99'
82,'course','1138310','Curso de Desenvolvimento WEB com ES6, TypeScript e Angular','/course/curso-de-desenvolvimento-web-com-es6-typescript-e-angular-4/','true'
83,'course','1232364','Linguagem R: do zero absoluto ao domínio em menos de 7 horas','/course/linguagemrdozeroaodominio/','true','R$549.99'
84,'course','873388','Certificação Cisco CCNA (200-125 e 200-301) Atualizado 2019','/course/curso-completo-cisco-ccnav3-200-125/','true','R$579.99'
85,'course','1529576','Curso Completo Criar Sites com Design Profissional WordPress','/course/aprenda-como-criar-um-site-com-design-profissional-do-zero/','true','R$339.99'
86,'course','763620','Curso Vocal: Método de Canto Completo para Melhorar a Voz.','/course/curso-vocal-metodo-de-canto/','true','R$504.99'
87,'course','1423530','SUBLIMAÇÃO PARA INICIANTES + COREL DRAW*','/course/sublimacao-para-iniciantes/','true','R$129.99'
88,'course','2026616','Desenvolvimento Web com PHP e Banco de Dados MySQL','/course/php-mysql-x/','true','R$54.99'
89,'course','1118450','PFSense: Solução completa de firewall','/course/firewall-pfsense/','true','R$39.99'
90,'course','1835854','After Effects para Motion designers: Do zero ao mercado','/course/after_motion/','true','R$129.99'
91,'course','1621628','Design Gráfico Completo ULTIMATE - 7 cursos','/course/curso-design-grafico-2018/','true','R$579.99'
92,'course','1755282','Laravel 5.8 Completo - O mais poderoso Framework PHP','/course/laravelcompleto/','true','R$39.99'
93,'course','1693748','Algoritmos e Lógica de Programação - do básico ao avançado','/course/algoritmos-e-logica-de-programacao-essencial/','true','R$579.99'
94,'course','920730','Aprenda SAP - Treinamento para Iniciantes','/course/aprenda-sap-treinamento-para-iniciantes/','true','R$69.99'
95,'course','1657078','Curso Básico de Desenho para Iniciantes','/course/curso-basico-de-desenho/','true','R$219.99'
96,'course','1246168','Illustrator CC 2017 e 18 Completo - do Iniciante ao Avançado','/course/aula-de-illustrator-como-fazer-um-infografico/','true','R$579.99'
97,'course','1585996','Criando aplicações com Angular, Material e Firebase','/course/criando-aplicacoes-com-angular-material-e-firebase/','true'
98,'course','1587268','Iniciando com Javascript','/course/iniciando-com-javascript/','true','R$144.99'
99,'course','1927558','Manutenção de Celulares - Software e reparo em Placas','/course/manutencao-em-celulares-do-basico-ao-avancado/','true','R$579.99'
100,'course','1693622','Wireshark Analisando Tráfego','/course/wireshark-analisando-trafego/','true','R$69.99'
101,'course','985104','Investimento em Ações para Leigos','/course/investimento-em-acoes-para-leigos/','true','R$39.99'
102,'course','1654164','Guia Prático de Análise e Mapeamento de Processos com BizAgi','/course/guia-pratico-de-analise-e-mapeamento-de-processos-com-bizagi/','true','R$99.99'
103,'course','1535776','Inteligência de Vendas','/course/inteligencia-de-vendas/','true','R$579.99'
104,'course','2181864','Introdução ao ESP32 com a IDE do ARDUINO','/course/esp32_ide_arduino/','true','R$39.99'
105,'course','1567120','Negócios Online e Estilo de Vida: crie o SEU negócio online!','/course/negocios-online-e-estilo-de-vida/','true','R$219.99'
106,'course','1551234','Programação Neuro Linguística - Advanced','/course/programacao-neuro-linguistica-practitioner-em-pnl-advanced/','true','R$579.99'
107,'course','705888','Design de aplicativos com Sketch 3: Básico ao avançado','/course/aprenda-sketch-design/','true','R$249.99'
108,'course','725582','Criatividade para Redação Web','/course/criatividade-para-redacao-web-comschool/','true','R$39.99'
109,'course','979866','Seu Primeiro Currículo Profissional','/course/curriculo/','true','R$39.99'
110,'course','902674','Aprenda Inglês com Conversas: Comunique-se Com Confiança!','/course/aprendaingles/','true','R$579.99'
111,'course','1641370','Projeto Arquitetônico Passo a Passo no AutoCAD','/course/projeto-arquitetonico-passo-a-passo-com-autocad/','true','R$249.99'
112,'course','1306796','Consultor de Marketing Digital','/course/consultor-de-marketing-digital/','true','R$294.99'
113,'course','1768944','Virtualização com VMware','/course/virtualizacao-com-vmware/','true','R$69.99'
114,'course','1497654','Fotografia de Produtos com Celular','/course/fotografia-de-produtos-com-celular/','true','R$399.99'
115,'course','1947230','Endereçamento IPv4 e Cálculo de Sub-Redes','/course/ipv4-e-calculo-de-sub-redes/','true','R$189.99'
116,'course','2373806','SCRUM Rápido e Prático','/course/scrum-rapido-e-pratico/','true','R$39.99'
117,'course','2350082','Curso de Zabbix 4! Completo e atualizado!','/course/curso-de-zabbix/','true','R$39.99'
118,'course','774924','Curso Completo de Shell Script','/course/shell-script/','true','R$54.99'
119,'course','1903634','Revit MEP Elétrica para Projeto Elétrico Residencial','/course/revit-eletrica/','true','R$69.99'
120,'course','939842','Liderança de Alta Performance','/course/lideranca-de-alta-performance/','true','R$39.99'
121,'course','1552838','Como fazer apresentações de impacto?','/course/como-fazer-apresentacoes-de-impacto/','true','R$39.99'
122,'course','1247660','Curso de Informática Básica','/course/curso-de-informatica-basica/','true','R$39.99'
123,'course','993022','HTML5: Desenvolvimento Web para Iniciantes','/course/html5-desenvolvimento-web/','true','R$54.99'
124,'course','1749540','Master em Gestão e Marketing Esportivo','/course/master-de-gestao-e-marketing-esportivo/','true','R$579.99'
125,'course','886610','Secretaria Administrativa','/course/secretaria-administrativa/','true','R$54.99'
126,'course','1950576','Projeto de PCB com o Altium Designer','/course/altiumdesigner/','true','R$294.99'
127,'course','1587778','Curso de Branding Digital: Estratégias de Marcas e Negócios','/course/curso-de-branding-digital/','true','R$189.99'
128,'course','1751532','CURSO: ELETRÔNICA DIGITAL PARA MAKERS ⭐⭐⭐⭐⭐','/course/sistemas-digitais-i/','true','R$234.99'
129,'course','1097942','Bitcoin na Prática para Iniciantes','/course/bitcoin-e-blockchain-na-pratica/','true','R$234.99'
130,'course','1990960','Lean Six Sigma - Yellow Belt','/course/lean-six-sigma-yellow-belt-mi-domenech/','true','R$474.99'
131,'course','1829698','React Profissional','/course/react-redux-profissional/','true','R$189.99'
132,'course','1530644','Automação de Testes Desktop com TestComplete','/course/automacao-de-testes-desktop-com-testcomplete/','true','R$399.99'
133,'course','1272562','Central de Serviços com GLPI','/course/central-de-servicos-com-glpi/','true','R$114.99'
134,'course','2163888','Língua Alemã A1: Alemão a Partir do Zero','/course/alemao-a1-alemao-a-partir-do-zero/','true','R$219.99'
135,'course','632468','Windows, word, excel, powerpoint
136,'course','1211584','Desenho e Pintura a Mão Livre do Rosto Humano','/course/desenho-e-pintura-a-mao-livre-do-rosto-humano/','true','R$189.99'
137,'course','1107112','Adobe Premiere Pro CC em 90 Minutos','/course/adobe-premiere-pro-cc-em-90-minutos/','true','R$39.99'
138,'course','943436','SIP em profundidade','/course/curso-basico-de-sip-session-initiation-protocol/','true','R$39.99'
139,'course','661988','Maquiagem para Fotografia e Vídeo','/course/maquiagem-para-fotografia-e-video/','true','R$114.99'
140,'course','935634','Curso de Scratch Crianças (de qualquer idade)','/course/curso-de-scratch/','true','R$39.99'
141,'course','1162482','Python para Técnicos e Engenheiros','/course/python-para-tecnicos-e-engenheiros/','true','R$39.99'
142,'course','1292044','Curso de Eletrônica Nível A-I','/course/cursodeeletronicanivela1/','true','R$129.99'
143,'course','1804604','Curso Completo de Whatsapp Marketing','/course/curso-completo-de-whatsapp-marketing-whatsapp-business-para-negocios/','true','R$549.99'
144,'course','1484038','Treinamento SAP - SD| + 30 dias de acesso ao sistema SAP.','/course/itdtraining/','true','R$84.99'
145,'course','2073518','Curso Definitivo de Investimentos para Iniciantes','/course/criando-investidores/','true','R$219.99'
146,'course','2017584','Illustrator CC - Arquitetura','/course/illustrator-cc-arquitetura/','true','R$54.99'
147,'course','2273702','GUITAR EXTREME - Curso Completo de Guitarra','/course/guitarextreme/','true','R$579.99'
148,'course','1140194','O Poder da Produtividade: Faça o Dobro na Metade do Tempo','/course/como-ser-produtivo/','true','R$189.99'
149,'course','1482094','ASP NET (C#) - Programação em Camadas - CRUD completo','/course/asp-net-c-programacao-em-camadas-crud-completo/','true','R$39.99'
150,'course','1613824','Laravel 5.6 Essencial- Comece de uma vez por todas','/course/laravel-56-essencial/','true','R$99.99'
151,'course','1630700','Como Gravar Vídeos Pelo Celular - VideoPhone','/course/videophone-gravar-com-celular/','true','R$174.99'
152,'course','1775320','Fundamentos da arte visual','/course/fundamentos-da-arte-visual/','true','R$234.99'
153,'course','1161384','Linux e Distribuição CentOS para Iniciantes','/course/linux-centos/','true','R$339.99'
154,'course','1121972','Template com Bootstrap','/course/template-com-bootstrap/','true','R$39.99'
155,'course','1566014','Sketchbook Pro na prática para ilustrar e pintar','/course/aprenda-sketchbook-pro-do-zero/','true','R$189.99'
156,'course','1844102','Lean Six Sigma White Belt','/course/certificacao-gratuita-white-belt-lean-six-sigma/','true','R$39.99'
157,'course','2009360','Curso Completo de Automação de Testes Para Iniciantes +Bônus','/course/automatizando-testes-de-software-com-selenium-basico/','true','R$39.99'
158,'course','1730008','Dimensionamento de Sistema Fotovoltaico Conectado à Rede','/course/curso-dimensionamento-de-sistema-fotovoltaico-conectado-a-rede/','true','R$114.99'
159,'course','849132','Desenvolvimento Ágil com Scrum na prática com Trello','/course/desenvolvimento-agil-com-scrum-na-pratica-com-trello/','true','R$84.99'
160,'course','1756044','Aprenda Machine Learning com R + Azure ML Studio + Power BI','/course/azure-machine-learning/','true','R$39.99'
161,'course','1897422','SEO WordPress: Como aparecer no Google','/course/seo-wordpress-como-aparecer-no-google/','true','R$159.99'
162,'course','1296004','Detecção de Faces com Java e OpenCV','/course/deteccao-de-faces-com-java-e-opencv/','true','R$39.99'
163,'course','593966','Jogos 2D para iOS e Android com Unity','/course/felpudounity2d/','true','R$99.99'
164,'course','1499928','BGP para provedores -  do básico ao avançado','/course/bgp-para-provedores/','true','R$84.99'
165,'course','1525816','HTML5, CSS3 e JavaScript para Iniciantes','/course/html5-css3-e-javascript-para-iniciantes/','true'
166,'course','887542','BMC: Da ideia ao seu primeiro negócio!','/course/bmc-da-ideia-ao-seu-primeiro-negocio/','true','R$39.99'
167,'course','1646554','Solidworks do Básico ao Avançado','/course/solidworks-do-basico-ao-avancado/','true','R$579.99'
168,'course','1105620','Servidor Proxy com Squid no Linux','/course/squid-centos7/','true','R$69.99'
169,'course','1899568','Curso de Access 2019 Básico e Avançado','/course/curso-de-access-2019-basico-e-avancado/','true','R$564.99'
170,'course','1263150','DevOps Fundamentos em Português: Atinge Certificação','/course/devops-portugues/','true','R$39.99'
171,'course','910942','FORMAÇÃO DE PERITOS JUDICIAIS E ASSISTENTES TÉCNICOS','/course/formacao-de-peritos-judiciais-e-assistentes-tecnicos/','true','R$489.99'
172,'course','687400','Como VOCÊ Pode Se Tornar Um Professor Universitário','/course/professor/','true','R$474.99'
173,'course','778462','Cerveja Artesanal','/course/cervejaartesanal/','true','R$174.99'
174,'course','591372','Redes de TI básico: CompTIA Network + 2015 (BP)','/course/redes-de-ti-basico-comptia-network-2015-bp/','true','R$579.99'
175,'course','637042','Turbine O Seu Inglês: Foco Em Conversação','/course/inglescomconversas/','true','R$579.99'
176,'course','1021106','Curso completo de Finanças Pessoais','/course/curso-completo-de-financas-pessoais/','true','R$129.99'
177,'course','1973942','Excel do Zero para Iniciantes ao Expert','/course/excel-essencial/','true','R$579.99'
178,'course','1145628','Curso Microsoft Windows MDT -Microsoft Deployment Toolkit','/course/curso-microsoft-windows-mdt/','true','R$69.99'
179,'course','1399320','Illustrator Iniciante: Aprenda a Fazer uma Pintura Digital','/course/illustrator-aprenda-como-fazer-uma-pintura-digital-do-zero/','true','R$219.99'
180,'course','1833740','Jenkins básico para Sysadmins e Developers','/course/curso-online-jenkins-basico-sysadmins-developers/','true','R$39.99'
181,'course','1632208','Desenvolvimento Web Avançado 2019','/course/curso-desenvolvedor-web-avancado/','true','R$579.99'
182,'course','1453309','Curso completo de derivadas - impossível não aprender','/course/derivada/','true','R$99.99'
183,'course','950932','Realidade Aumentada: Crie aplicações com Unity3D e Vuforia','/course/realidade-aumentada-crie-aplicacoes-com-unity3d-e-vuforia/','true','R$189.99'
184,'course','1756724','Elicitação de Requisitos de Software - Mini Curso','/course/elicitacao-de-requisitos/','true','R$129.99'
185,'course','2075380','Crie bot através de Web Scraping, Crawling com C# e Selenium','/course/crie-bot-atraves-de-web-scraping-crawling-com-c-e-selenium/','true'
186,'course','2178262','REST-RESTFul API's do 0 à Nuvem Com Spring Boot 2.x e Docker','/course/restful-apis-do-0-a-nuvem-com-springboot-e-docker/','true','R$534.99'
187,'course','1339334','MOTION GRAPHIC PARA INICIANTES','/course/motion-graphic-para-iniciantes/','true','R$99.99'
188,'course','789272','Curso de Bioinformática com Biopython','/course/curso-de-bioinformatica-com-biopython/','true','R$54.99'
189,'course','1042320','Inteligência Artificial: Algoritmos Genéticos','/course/algoritmos-geneticos/','true','R$309.99'
190,'course','2037486','Elasticsearch e Docker: monitore seus logs (guia iniciantes)','/course/elastic-stack-e-docker-monitore-seus-logs-guia-iniciantes/','true','R$579.99'
191,'course','1032396','Marketing Viral: Como Criar Conteúdo Popular','/course/marketing-viral-como-criar-conteudo-popular/','true','R$189.99'
192,'course','1157838','Afiliado de Sucesso','/course/afiliado-de-sucesso/','true','R$39.99'
193,'course','1395390','Excel na Prática | Completo do básico ao avançado','/course/excel-na-pratica-do-basico-ao-avancado-para-profissionais/','true','R$69.99'
194,'course','1921406','Agile desmistificado com Scrum, XP, Kanban, Spotify e Trello'
195,'course','1318904','Ubuntu Linux Prático Mão na Massa','/course/ubuntu-linux-pratico-mao-na-massa/','true','R$39.99'
196,'course','720916','Aprenda a programar Raspberry Pi construindo um Robô','/course/aprenda-a-programar-raspberry-pi-construindo-um-robo/','true','R$309.99'
197,'course','1923730','CRUD com PHP OO + MVC + Bootstrap 4 + JQuery','/course/crud-com-php-mvc-bootstrap-4-jquery/','true','R$39.99'
198,'course','1567748','Tuning em T-SQL. Aprenda a criar códigos com alto desempenho','/course/tuning-em-t-sql/','true','R$579.99'
199,'course','2242630','Curso de Software em Celulares','/course/curso-de-software-em-celulares/','true','R$324.99'
200,'course','2203774','Aprenda a montar seu eCommerce com Dropshipping','/course/aprenda-a-montar-seu-ecommerce-com-dropshipping/','true','R$144.99'
201,'course','1763642','Formação Total em Métodos Ágeis - Ideal Para Iniciantes','/course/formacao-total-em-metodos-ageis-ideal-para-iniciantes/','true','R$579.99'
202,'course','1838948','Django 2 para iniciantes','/course/django-2-para-iniciantes/','true','R$39.99'
203,'course','2242558','Windows 10 – Modern Desktop Administrator Associate MD-100','/course/windows-10-modern-desktop-administrator-associate-md-100/','true','R$189.99'
204,'course','2040214','Transforme sua Vida em 7 Dias','/course/transforme-sua-vida-em-7-dias/','true','R$159.99'
205,'course','1271972','Snort com PFSense','/course/snort-pfsense/','true','R$39.99'
206,'course','2489046','COREL DRAW P/ SUBLIMAÇÃO & PERSONALIZADOS - Mario e Marias®','/course/coreldraw-marioemarias/','true','R$69.99'
207,'course','1100118','Machine Learning na Prática','/course/machine-learning-na-pratica/','true','R$399.99'
208,'course','1536220','Color Grading: Seus Vídeos com Qualidade de Cinema','/course/curso-color-grading/','true','R$39.99'
209,'course','1491870','Como criar videoaulas e editar videos','/course/como-criar-videoaulas-e-editar-videos/','true','R$99.99'
210,'course','1145782','Criação de Jogos para Android com Java e LibGDX','/course/curso-de-criacao-de-games-para-android-com-libgdx/','true','R$99.99'
211,'course','944286','Redes Wireless - Curso Intermediário Profissional','/course/wi-fi-novas-tecnologias/','true','R$84.99'
212,'course','1508608','Inteligência Artificial: Buscas em Textos com Python','/course/inteligencia-artificial-buscas-em-textos-com-python/','true','R$39.99'
213,'course','1864632','ASP NET CORE MVC 2 : Do Básico ao Avançado','/course/asp-net-core-mvc-2-do-basico-ao-avancado/','true','R$579.99'
214,'course','735452','Google Tag Manager','/course/google-tag-manager-comschool/','true','R$39.99'
215,'course','1563626','Descomplicando a Linguagem C','/course/descomplicando-a-linguagem-c-uma-abordagem-baseada-em-jogos/','true','R$114.99'
216,'course','1499882','Aprenda a Ganhar seus Primeiros Dólares em Opções Binárias.','/course/aprenda-a-ganhar-seus-primeiros-dolares-em-opcoes-binarias/','true','R$189.99'
217,'course','1640710','Fundamentos da Técnica para Guitarra','/course/fundamentos-da-tecnica-para-guitarra/','true','R$189.99'
218,'course','1321298','Análise Estatística no SPSS do Zero ao Domínio em 4 horas','/course/estatisticaaplicadaspss/','true','R$579.99'
219,'course','2575266','Curso de JavaScript Moderno do básico ao avançado','/course/curso-de-javascript-moderno-do-basico-ao-avancado/','true','R$579.99'
220,'course','1918012','Curso de programação com Perl para Bioinformática','/course/programacao_em_perl/','true','R$39.99'
221,'course','1863114','Sketchup: do 3D ao Projeto Executivo','/course/sketchup_do_3d_ao_projeto_executivo/','true','R$144.99'
222,'course','1623746','Aprenda a Gerenciar Projetos de Software com TFS e VSTS','/course/tfs_rodolfo/','true','R$69.99'
223,'course','1305052','Redes Wireless - Curso Avançado Profissional (Site Survey)','/course/redes-wireless-curso-avancado/','true','R$159.99'
224,'course','2323718','Inteligência Artificial Para Todos com Excel','/course/inteligencia-artificial-com-excel/','true','R$39.99'
225,'course','1361072','Cisco CCENT ICND1 (100-105) - Básico de Redes para CCNA R&S','/course/cisco-ccent-icnd1-100-105-basico-de-redes-para-ccna-rs/','true','R$399.99'
226,'course','1675852','Desenvolvimento de Web APIs .NET Core com MySQL','/course/desenvolvimento-de-web-api-net-core-com-mysql/','true','R$129.99'
227,'course','921700','Curso de Digitação : Escreva mais de 60 Palavras por Minuto','/course/como-teclar-rapido-escreva-mais-de-60-palavras-por-minuto/','true','R$579.99'
228,'course','915020','Shiatsu - Massagem para a família','/course/massagem-shiatsu/','true','R$579.99'
229,'course','1842408','OTRS 6 - Monte uma central de serviços de TI','/course/central-de-servicos-de-ti-com-otrs/','true','R$39.99'
230,'course','1897602','Excel Essencial: do Básico ao Avançado','/course/excel-essencial-avancado/','true','R$189.99'
231,'course','725566','Curso de Violão Popular','/course/curso-de-violao/','true','R$54.99'
232,'course','759126','Como investir em uma franquia sem entrar em ciladas','/course/como-investir-em-uma-franquia/','true','R$159.99'
